source,source_label,relation,target,target_label,score
user_50,Student,scored_on,quiz_73,Quiz,17.0
user_52,Student,attempted,quiz_73,Quiz,
user_52,Student,scored_on,quiz_73,Quiz,19.0
user_53,Student,attempted,quiz_73,Quiz,
user_53,Student,scored_on,quiz_73,Quiz,17.0
user_54,Student,attempted,quiz_73,Quiz,
user_54,Student,scored_on,quiz_73,Quiz,18.0
user_55,Student,attempted,quiz_73,Quiz,
user_55,Student,scored_on,quiz_73,Quiz,13.0
user_56,Student,attempted,quiz_73,Quiz,
user_56,Student,scored_on,quiz_73,Quiz,18.0
user_57,Student,attempted,quiz_73,Quiz,
user_57,Student,scored_on,quiz_73,Quiz,18.0
user_58,Student,attempted,quiz_73,Quiz,
user_58,Student,scored_on,quiz_73,Quiz,16.0
user_59,Student,attempted,quiz_73,Quiz,
user_59,Student,scored_on,quiz_73,Quiz,19.0
user_60,Student,attempted,quiz_73,Quiz,
user_60,Student,scored_on,quiz_73,Quiz,19.0
user_63,Student,attempted,quiz_73,Quiz,
user_63,Student,scored_on,quiz_73,Quiz,18.0
user_64,Student,attempted,quiz_73,Quiz,
user_64,Student,scored_on,quiz_73,Quiz,15.0
user_65,Student,attempted,quiz_73,Quiz,
user_65,Student,scored_on,quiz_73,Quiz,16.0
user_66,Student,attempted,quiz_73,Quiz,
user_66,Student,scored_on,quiz_73,Quiz,16.0
user_71,Student,attempted,quiz_73,Quiz,
user_71,Student,scored_on,quiz_73,Quiz,19.0
user_39,Student,attempted,quiz_74,Quiz,
user_39,Student,scored_on,quiz_74,Quiz,18.0
user_40,Student,attempted,quiz_74,Quiz,
user_40,Student,scored_on,quiz_74,Quiz,16.0
user_42,Student,attempted,quiz_74,Quiz,
user_42,Student,scored_on,quiz_74,Quiz,15.0
user_43,Student,attempted,quiz_74,Quiz,
user_43,Student,scored_on,quiz_74,Quiz,16.0
user_44,Student,attempted,quiz_74,Quiz,
user_44,Student,scored_on,quiz_74,Quiz,19.0
user_45,Student,attempted,quiz_74,Quiz,
user_45,Student,scored_on,quiz_74,Quiz,18.0
user_47,Student,attempted,quiz_74,Quiz,
user_47,Student,scored_on,quiz_74,Quiz,15.0
user_48,Student,attempted,quiz_74,Quiz,
user_48,Student,scored_on,quiz_74,Quiz,16.0
user_49,Student,attempted,quiz_74,Quiz,
user_49,Student,scored_on,quiz_74,Quiz,20.0
user_50,Student,attempted,quiz_74,Quiz,
user_50,Student,scored_on,quiz_74,Quiz,15.0
user_52,Student,attempted,quiz_74,Quiz,
user_52,Student,scored_on,quiz_74,Quiz,18.0
user_53,Student,attempted,quiz_74,Quiz,
user_53,Student,scored_on,quiz_74,Quiz,17.0
user_54,Student,attempted,quiz_74,Quiz,
user_54,Student,scored_on,quiz_74,Quiz,19.0
user_55,Student,attempted,quiz_74,Quiz,
user_55,Student,scored_on,quiz_74,Quiz,15.0
user_56,Student,attempted,quiz_74,Quiz,
user_56,Student,scored_on,quiz_74,Quiz,18.0
user_57,Student,attempted,quiz_74,Quiz,
user_57,Student,scored_on,quiz_74,Quiz,19.0
user_58,Student,attempted,quiz_74,Quiz,
user_58,Student,scored_on,quiz_74,Quiz,17.0
user_59,Student,attempted,quiz_74,Quiz,
user_59,Student,scored_on,quiz_74,Quiz,19.0
user_60,Student,attempted,quiz_74,Quiz,
user_60,Student,scored_on,quiz_74,Quiz,18.0
user_62,Student,attempted,quiz_74,Quiz,
user_62,Student,scored_on,quiz_74,Quiz,16.0
user_63,Student,attempted,quiz_74,Quiz,
user_63,Student,scored_on,quiz_74,Quiz,18.0
user_64,Student,attempted,quiz_74,Quiz,
user_64,Student,scored_on,quiz_74,Quiz,16.0
user_65,Student,attempted,quiz_74,Quiz,
user_65,Student,scored_on,quiz_74,Quiz,17.0
user_66,Student,attempted,quiz_74,Quiz,
user_66,Student,scored_on,quiz_74,Quiz,13.0
user_71,Student,attempted,quiz_74,Quiz,
user_71,Student,scored_on,quiz_74,Quiz,18.0
user_39,Student,attempted,quiz_75,Quiz,
user_39,Student,scored_on,quiz_75,Quiz,18.0
user_40,Student,attempted,quiz_75,Quiz,
user_40,Student,scored_on,quiz_75,Quiz,17.0
user_42,Student,attempted,quiz_75,Quiz,
user_42,Student,scored_on,quiz_75,Quiz,16.0
user_43,Student,attempted,quiz_75,Quiz,
user_43,Student,scored_on,quiz_75,Quiz,17.0
user_44,Student,attempted,quiz_75,Quiz,
user_44,Student,scored_on,quiz_75,Quiz,18.0
user_45,Student,attempted,quiz_75,Quiz,
user_45,Student,scored_on,quiz_75,Quiz,19.0
user_47,Student,attempted,quiz_75,Quiz,
user_47,Student,scored_on,quiz_75,Quiz,18.0
user_48,Student,attempted,quiz_75,Quiz,
user_48,Student,scored_on,quiz_75,Quiz,16.0
user_49,Student,attempted,quiz_75,Quiz,
user_49,Student,scored_on,quiz_75,Quiz,19.0
user_50,Student,attempted,quiz_75,Quiz,
user_50,Student,scored_on,quiz_75,Quiz,15.0
user_52,Student,attempted,quiz_75,Quiz,
user_52,Student,scored_on,quiz_75,Quiz,20.0
user_53,Student,attempted,quiz_75,Quiz,
user_53,Student,scored_on,quiz_75,Quiz,16.0
user_54,Student,attempted,quiz_75,Quiz,
user_54,Student,scored_on,quiz_75,Quiz,19.0
user_55,Student,attempted,quiz_75,Quiz,
user_55,Student,scored_on,quiz_75,Quiz,12.0
user_56,Student,attempted,quiz_75,Quiz,
user_56,Student,scored_on,quiz_75,Quiz,18.0
user_57,Student,attempted,quiz_75,Quiz,
user_57,Student,scored_on,quiz_75,Quiz,18.0
user_58,Student,attempted,quiz_75,Quiz,
user_58,Student,scored_on,quiz_75,Quiz,16.0
user_59,Student,attempted,quiz_75,Quiz,
user_59,Student,scored_on,quiz_75,Quiz,18.0
user_60,Student,attempted,quiz_75,Quiz,
user_60,Student,scored_on,quiz_75,Quiz,19.0
user_62,Student,attempted,quiz_75,Quiz,
user_62,Student,scored_on,quiz_75,Quiz,15.0
user_63,Student,attempted,quiz_75,Quiz,
user_63,Student,scored_on,quiz_75,Quiz,18.0
user_64,Student,attempted,quiz_75,Quiz,
user_64,Student,scored_on,quiz_75,Quiz,14.0
user_65,Student,attempted,quiz_75,Quiz,
user_65,Student,scored_on,quiz_75,Quiz,15.0
user_66,Student,attempted,quiz_75,Quiz,
user_66,Student,scored_on,quiz_75,Quiz,14.0
user_71,Student,attempted,quiz_75,Quiz,
user_71,Student,scored_on,quiz_75,Quiz,18.0
user_39,Student,attempted,quiz_76,Quiz,
user_39,Student,scored_on,quiz_76,Quiz,19.0
user_40,Student,attempted,quiz_76,Quiz,
user_40,Student,scored_on,quiz_76,Quiz,15.0
user_42,Student,attempted,quiz_76,Quiz,
user_42,Student,scored_on,quiz_76,Quiz,17.0
user_43,Student,attempted,quiz_76,Quiz,
user_43,Student,scored_on,quiz_76,Quiz,17.0
user_44,Student,attempted,quiz_76,Quiz,
user_44,Student,scored_on,quiz_76,Quiz,19.0
user_45,Student,attempted,quiz_76,Quiz,
user_45,Student,scored_on,quiz_76,Quiz,18.0
user_47,Student,attempted,quiz_76,Quiz,
user_47,Student,scored_on,quiz_76,Quiz,18.0
user_48,Student,attempted,quiz_76,Quiz,
user_48,Student,scored_on,quiz_76,Quiz,17.0
user_49,Student,attempted,quiz_76,Quiz,
user_49,Student,scored_on,quiz_76,Quiz,18.0
user_50,Student,attempted,quiz_76,Quiz,
user_50,Student,scored_on,quiz_76,Quiz,16.0
user_52,Student,attempted,quiz_76,Quiz,
user_52,Student,scored_on,quiz_76,Quiz,18.0
user_53,Student,attempted,quiz_76,Quiz,
user_53,Student,scored_on,quiz_76,Quiz,16.0
user_54,Student,attempted,quiz_76,Quiz,
user_54,Student,scored_on,quiz_76,Quiz,18.0
user_55,Student,attempted,quiz_76,Quiz,
user_55,Student,scored_on,quiz_76,Quiz,13.0
user_56,Student,attempted,quiz_76,Quiz,
user_56,Student,scored_on,quiz_76,Quiz,19.0
user_57,Student,attempted,quiz_76,Quiz,
user_57,Student,scored_on,quiz_76,Quiz,18.0
user_58,Student,attempted,quiz_76,Quiz,
user_58,Student,scored_on,quiz_76,Quiz,15.0
user_59,Student,attempted,quiz_76,Quiz,
user_59,Student,scored_on,quiz_76,Quiz,18.0
user_60,Student,attempted,quiz_76,Quiz,
user_60,Student,scored_on,quiz_76,Quiz,19.0
user_62,Student,attempted,quiz_76,Quiz,
user_62,Student,scored_on,quiz_76,Quiz,15.0
user_63,Student,attempted,quiz_76,Quiz,
user_63,Student,scored_on,quiz_76,Quiz,18.0
user_64,Student,attempted,quiz_76,Quiz,
user_64,Student,scored_on,quiz_76,Quiz,14.0
user_65,Student,attempted,quiz_76,Quiz,
user_65,Student,scored_on,quiz_76,Quiz,18.0
user_66,Student,attempted,quiz_76,Quiz,
user_66,Student,scored_on,quiz_76,Quiz,13.0
user_71,Student,attempted,quiz_76,Quiz,
user_71,Student,scored_on,quiz_76,Quiz,19.0
user_39,Student,attempted,quiz_77,Quiz,
user_39,Student,scored_on,quiz_77,Quiz,20.0
user_40,Student,attempted,quiz_77,Quiz,
user_40,Student,scored_on,quiz_77,Quiz,17.0
user_42,Student,attempted,quiz_77,Quiz,
user_42,Student,scored_on,quiz_77,Quiz,15.0
user_43,Student,attempted,quiz_77,Quiz,
user_43,Student,scored_on,quiz_77,Quiz,16.0
user_44,Student,attempted,quiz_77,Quiz,
user_44,Student,scored_on,quiz_77,Quiz,18.0
user_45,Student,attempted,quiz_77,Quiz,
user_45,Student,scored_on,quiz_77,Quiz,18.0
user_47,Student,attempted,quiz_77,Quiz,
user_47,Student,scored_on,quiz_77,Quiz,16.0
user_48,Student,attempted,quiz_77,Quiz,
user_48,Student,scored_on,quiz_77,Quiz,18.0
user_49,Student,attempted,quiz_77,Quiz,
user_49,Student,scored_on,quiz_77,Quiz,18.0
user_50,Student,attempted,quiz_77,Quiz,
user_50,Student,scored_on,quiz_77,Quiz,17.0
user_52,Student,attempted,quiz_77,Quiz,
user_52,Student,scored_on,quiz_77,Quiz,18.0
user_53,Student,attempted,quiz_77,Quiz,
user_53,Student,scored_on,quiz_77,Quiz,17.0
user_54,Student,attempted,quiz_77,Quiz,
user_54,Student,scored_on,quiz_77,Quiz,18.0
user_55,Student,attempted,quiz_77,Quiz,
user_55,Student,scored_on,quiz_77,Quiz,13.0
user_56,Student,attempted,quiz_77,Quiz,
user_56,Student,scored_on,quiz_77,Quiz,18.0
user_57,Student,attempted,quiz_77,Quiz,
user_57,Student,scored_on,quiz_77,Quiz,19.0
user_58,Student,attempted,quiz_77,Quiz,
user_58,Student,scored_on,quiz_77,Quiz,17.0
user_59,Student,attempted,quiz_77,Quiz,
user_59,Student,scored_on,quiz_77,Quiz,20.0
user_60,Student,attempted,quiz_77,Quiz,
user_60,Student,scored_on,quiz_77,Quiz,18.0
user_62,Student,attempted,quiz_77,Quiz,
user_62,Student,scored_on,quiz_77,Quiz,17.0
user_63,Student,attempted,quiz_77,Quiz,
user_63,Student,scored_on,quiz_77,Quiz,18.0
user_64,Student,attempted,quiz_77,Quiz,
user_64,Student,scored_on,quiz_77,Quiz,14.0
user_65,Student,attempted,quiz_77,Quiz,
user_65,Student,scored_on,quiz_77,Quiz,16.0
user_66,Student,attempted,quiz_77,Quiz,
user_66,Student,scored_on,quiz_77,Quiz,14.0
user_71,Student,attempted,quiz_77,Quiz,
user_71,Student,scored_on,quiz_77,Quiz,19.0
user_39,Student,attempted,quiz_78,Quiz,
user_39,Student,scored_on,quiz_78,Quiz,18.0
user_40,Student,attempted,quiz_78,Quiz,
user_40,Student,scored_on,quiz_78,Quiz,15.0
user_42,Student,attempted,quiz_78,Quiz,
user_42,Student,scored_on,quiz_78,Quiz,17.0
user_43,Student,attempted,quiz_78,Quiz,
user_43,Student,scored_on,quiz_78,Quiz,16.0
user_44,Student,attempted,quiz_78,Quiz,
user_44,Student,scored_on,quiz_78,Quiz,19.0
user_45,Student,attempted,quiz_78,Quiz,
user_45,Student,scored_on,quiz_78,Quiz,18.0
user_47,Student,attempted,quiz_78,Quiz,
user_47,Student,scored_on,quiz_78,Quiz,16.0
user_48,Student,attempted,quiz_78,Quiz,
user_48,Student,scored_on,quiz_78,Quiz,17.0
user_49,Student,attempted,quiz_78,Quiz,
user_49,Student,scored_on,quiz_78,Quiz,18.0
user_50,Student,attempted,quiz_78,Quiz,
user_50,Student,scored_on,quiz_78,Quiz,16.0
user_52,Student,attempted,quiz_78,Quiz,
user_52,Student,scored_on,quiz_78,Quiz,18.0
user_53,Student,attempted,quiz_78,Quiz,
user_53,Student,scored_on,quiz_78,Quiz,18.0
user_54,Student,attempted,quiz_78,Quiz,
user_54,Student,scored_on,quiz_78,Quiz,18.0
user_55,Student,attempted,quiz_78,Quiz,
user_55,Student,scored_on,quiz_78,Quiz,14.0
user_56,Student,attempted,quiz_78,Quiz,
user_56,Student,scored_on,quiz_78,Quiz,19.0
user_57,Student,attempted,quiz_78,Quiz,
user_57,Student,scored_on,quiz_78,Quiz,19.0
user_58,Student,attempted,quiz_78,Quiz,
user_58,Student,scored_on,quiz_78,Quiz,15.0
user_59,Student,attempted,quiz_78,Quiz,
user_59,Student,scored_on,quiz_78,Quiz,19.0
user_60,Student,attempted,quiz_78,Quiz,
user_60,Student,scored_on,quiz_78,Quiz,18.0
user_62,Student,attempted,quiz_78,Quiz,
user_62,Student,scored_on,quiz_78,Quiz,16.0
user_63,Student,attempted,quiz_78,Quiz,
user_63,Student,scored_on,quiz_78,Quiz,18.0
user_64,Student,attempted,quiz_78,Quiz,
user_64,Student,scored_on,quiz_78,Quiz,15.0
user_65,Student,attempted,quiz_78,Quiz,
user_65,Student,scored_on,quiz_78,Quiz,18.0
user_66,Student,attempted,quiz_78,Quiz,
user_66,Student,scored_on,quiz_78,Quiz,15.0
user_71,Student,attempted,quiz_78,Quiz,
user_71,Student,scored_on,quiz_78,Quiz,18.0
user_39,Student,attempted,quiz_79,Quiz,
user_39,Student,scored_on,quiz_79,Quiz,18.0
user_40,Student,attempted,quiz_79,Quiz,
user_40,Student,scored_on,quiz_79,Quiz,18.0
user_42,Student,attempted,quiz_79,Quiz,
user_42,Student,scored_on,quiz_79,Quiz,19.0
user_43,Student,attempted,quiz_79,Quiz,
user_43,Student,scored_on,quiz_79,Quiz,17.0
user_44,Student,attempted,quiz_79,Quiz,
user_44,Student,scored_on,quiz_79,Quiz,18.0
user_45,Student,attempted,quiz_79,Quiz,
user_45,Student,scored_on,quiz_79,Quiz,18.0
user_47,Student,attempted,quiz_79,Quiz,
user_47,Student,scored_on,quiz_79,Quiz,16.0
user_48,Student,attempted,quiz_79,Quiz,
user_48,Student,scored_on,quiz_79,Quiz,15.0
user_49,Student,attempted,quiz_79,Quiz,
user_49,Student,scored_on,quiz_79,Quiz,19.0
user_50,Student,attempted,quiz_79,Quiz,
user_50,Student,scored_on,quiz_79,Quiz,17.0
user_52,Student,attempted,quiz_79,Quiz,
user_52,Student,scored_on,quiz_79,Quiz,18.0
user_53,Student,attempted,quiz_79,Quiz,
user_53,Student,scored_on,quiz_79,Quiz,17.0
user_54,Student,attempted,quiz_79,Quiz,
user_54,Student,scored_on,quiz_79,Quiz,20.0
user_55,Student,attempted,quiz_79,Quiz,
user_55,Student,scored_on,quiz_79,Quiz,15.0
user_56,Student,attempted,quiz_79,Quiz,
user_56,Student,scored_on,quiz_79,Quiz,18.0
user_57,Student,attempted,quiz_79,Quiz,
user_57,Student,scored_on,quiz_79,Quiz,18.0
user_58,Student,attempted,quiz_79,Quiz,
user_58,Student,scored_on,quiz_79,Quiz,15.0
user_59,Student,attempted,quiz_79,Quiz,
user_59,Student,scored_on,quiz_79,Quiz,18.0
user_60,Student,attempted,quiz_79,Quiz,
user_60,Student,scored_on,quiz_79,Quiz,18.0
user_63,Student,attempted,quiz_79,Quiz,
user_63,Student,scored_on,quiz_79,Quiz,18.0
user_64,Student,attempted,quiz_79,Quiz,
user_64,Student,scored_on,quiz_79,Quiz,13.0
user_65,Student,attempted,quiz_79,Quiz,
user_65,Student,scored_on,quiz_79,Quiz,16.0
user_66,Student,attempted,quiz_79,Quiz,
user_66,Student,scored_on,quiz_79,Quiz,12.0
user_71,Student,attempted,quiz_79,Quiz,
user_71,Student,scored_on,quiz_79,Quiz,18.0
user_39,Student,attempted,quiz_80,Quiz,
user_39,Student,scored_on,quiz_80,Quiz,18.0
user_40,Student,attempted,quiz_80,Quiz,
user_40,Student,scored_on,quiz_80,Quiz,17.0
user_42,Student,attempted,quiz_80,Quiz,
user_42,Student,scored_on,quiz_80,Quiz,15.0
user_43,Student,attempted,quiz_80,Quiz,
user_43,Student,scored_on,quiz_80,Quiz,16.0
user_44,Student,attempted,quiz_80,Quiz,
user_44,Student,scored_on,quiz_80,Quiz,18.0
user_45,Student,attempted,quiz_80,Quiz,
user_45,Student,scored_on,quiz_80,Quiz,18.0
user_47,Student,attempted,quiz_80,Quiz,
user_47,Student,scored_on,quiz_80,Quiz,15.0
user_48,Student,attempted,quiz_80,Quiz,
user_48,Student,scored_on,quiz_80,Quiz,16.0
user_49,Student,attempted,quiz_80,Quiz,
user_49,Student,scored_on,quiz_80,Quiz,20.0
user_50,Student,attempted,quiz_80,Quiz,
user_50,Student,scored_on,quiz_80,Quiz,16.0
user_52,Student,attempted,quiz_80,Quiz,
user_52,Student,scored_on,quiz_80,Quiz,18.0
user_53,Student,attempted,quiz_80,Quiz,
user_53,Student,scored_on,quiz_80,Quiz,16.0
user_54,Student,attempted,quiz_80,Quiz,
user_54,Student,scored_on,quiz_80,Quiz,18.0
user_55,Student,attempted,quiz_80,Quiz,
user_55,Student,scored_on,quiz_80,Quiz,16.0
user_56,Student,attempted,quiz_80,Quiz,
user_56,Student,scored_on,quiz_80,Quiz,19.0
user_57,Student,attempted,quiz_80,Quiz,
user_57,Student,scored_on,quiz_80,Quiz,19.0
user_58,Student,attempted,quiz_80,Quiz,
user_58,Student,scored_on,quiz_80,Quiz,15.0
user_59,Student,attempted,quiz_80,Quiz,
user_59,Student,scored_on,quiz_80,Quiz,18.0
user_60,Student,attempted,quiz_80,Quiz,
user_60,Student,scored_on,quiz_80,Quiz,18.0
user_63,Student,attempted,quiz_80,Quiz,
user_63,Student,scored_on,quiz_80,Quiz,19.0
user_64,Student,attempted,quiz_80,Quiz,
user_64,Student,scored_on,quiz_80,Quiz,15.0
user_65,Student,attempted,quiz_80,Quiz,
user_65,Student,scored_on,quiz_80,Quiz,16.0
user_66,Student,attempted,quiz_80,Quiz,
user_66,Student,scored_on,quiz_80,Quiz,14.0
user_71,Student,attempted,quiz_80,Quiz,
user_71,Student,scored_on,quiz_80,Quiz,18.0
user_39,Student,attempted,quiz_81,Quiz,
user_39,Student,scored_on,quiz_81,Quiz,19.0
user_40,Student,attempted,quiz_81,Quiz,
user_40,Student,scored_on,quiz_81,Quiz,17.0
user_42,Student,attempted,quiz_81,Quiz,
user_42,Student,scored_on,quiz_81,Quiz,15.0
user_43,Student,attempted,quiz_81,Quiz,
user_43,Student,scored_on,quiz_81,Quiz,17.0
user_44,Student,attempted,quiz_81,Quiz,
user_44,Student,scored_on,quiz_81,Quiz,19.0
user_45,Student,attempted,quiz_81,Quiz,
user_45,Student,scored_on,quiz_81,Quiz,19.0
user_47,Student,attempted,quiz_81,Quiz,
user_47,Student,scored_on,quiz_81,Quiz,16.0
user_48,Student,attempted,quiz_81,Quiz,
user_48,Student,scored_on,quiz_81,Quiz,17.0
user_49,Student,attempted,quiz_81,Quiz,
user_49,Student,scored_on,quiz_81,Quiz,19.0
user_50,Student,attempted,quiz_81,Quiz,
user_50,Student,scored_on,quiz_81,Quiz,18.0
user_52,Student,attempted,quiz_81,Quiz,
user_52,Student,scored_on,quiz_81,Quiz,18.0
user_53,Student,attempted,quiz_81,Quiz,
user_53,Student,scored_on,quiz_81,Quiz,15.0
user_54,Student,attempted,quiz_81,Quiz,
user_54,Student,scored_on,quiz_81,Quiz,18.0
user_55,Student,attempted,quiz_81,Quiz,
user_55,Student,scored_on,quiz_81,Quiz,14.0
user_56,Student,attempted,quiz_81,Quiz,
user_56,Student,scored_on,quiz_81,Quiz,18.0
user_57,Student,attempted,quiz_81,Quiz,
user_57,Student,scored_on,quiz_81,Quiz,19.0
user_58,Student,attempted,quiz_81,Quiz,
user_58,Student,scored_on,quiz_81,Quiz,17.0
user_59,Student,attempted,quiz_81,Quiz,
user_59,Student,scored_on,quiz_81,Quiz,19.0
user_60,Student,attempted,quiz_81,Quiz,
user_60,Student,scored_on,quiz_81,Quiz,20.0
user_62,Student,attempted,quiz_81,Quiz,
user_62,Student,scored_on,quiz_81,Quiz,17.0
user_63,Student,attempted,quiz_81,Quiz,
user_63,Student,scored_on,quiz_81,Quiz,18.0
user_64,Student,attempted,quiz_81,Quiz,
user_64,Student,scored_on,quiz_81,Quiz,14.0
user_65,Student,attempted,quiz_81,Quiz,
user_65,Student,scored_on,quiz_81,Quiz,18.0
user_66,Student,attempted,quiz_81,Quiz,
user_66,Student,scored_on,quiz_81,Quiz,13.0
user_71,Student,attempted,quiz_81,Quiz,
user_71,Student,scored_on,quiz_81,Quiz,19.0
