entity1,relation,entity2
user_65,has_score,quiz_79:16.0
user_66,attempted,quiz_79
user_66,has_score,quiz_79:12.0
user_71,attempted,quiz_79
user_71,has_score,quiz_79:18.0
user_39,attempted,quiz_80
user_39,has_score,quiz_80:18.0
user_40,attempted,quiz_80
user_40,has_score,quiz_80:17.0
user_42,attempted,quiz_80
user_42,has_score,quiz_80:15.0
user_43,attempted,quiz_80
user_43,has_score,quiz_80:16.0
user_44,attempted,quiz_80
user_44,has_score,quiz_80:18.0
user_45,attempted,quiz_80
user_45,has_score,quiz_80:18.0
user_47,attempted,quiz_80
user_47,has_score,quiz_80:15.0
user_48,attempted,quiz_80
user_48,has_score,quiz_80:16.0
user_49,attempted,quiz_80
user_49,has_score,quiz_80:20.0
user_50,attempted,quiz_80
user_50,has_score,quiz_80:16.0
user_52,attempted,quiz_80
user_52,has_score,quiz_80:18.0
user_53,attempted,quiz_80
user_53,has_score,quiz_80:16.0
user_54,attempted,quiz_80
user_54,has_score,quiz_80:18.0
user_55,attempted,quiz_80
user_55,has_score,quiz_80:16.0
user_56,attempted,quiz_80
user_56,has_score,quiz_80:19.0
user_57,attempted,quiz_80
user_57,has_score,quiz_80:19.0
user_58,attempted,quiz_80
user_58,has_score,quiz_80:15.0
user_59,attempted,quiz_80
user_59,has_score,quiz_80:18.0
user_60,attempted,quiz_80
user_60,has_score,quiz_80:18.0
user_63,attempted,quiz_80
user_63,has_score,quiz_80:19.0
user_64,attempted,quiz_80
user_64,has_score,quiz_80:15.0
user_65,attempted,quiz_80
user_65,has_score,quiz_80:16.0
user_66,attempted,quiz_80
user_66,has_score,quiz_80:14.0
user_71,attempted,quiz_80
user_71,has_score,quiz_80:18.0
user_39,attempted,quiz_81
user_39,has_score,quiz_81:19.0
user_40,attempted,quiz_81
user_40,has_score,quiz_81:17.0
user_42,attempted,quiz_81
user_42,has_score,quiz_81:15.0
user_43,attempted,quiz_81
user_43,has_score,quiz_81:17.0
user_44,attempted,quiz_81
user_44,has_score,quiz_81:19.0
user_45,attempted,quiz_81
user_45,has_score,quiz_81:19.0
user_47,attempted,quiz_81
user_47,has_score,quiz_81:16.0
user_48,attempted,quiz_81
user_48,has_score,quiz_81:17.0
user_49,attempted,quiz_81
user_49,has_score,quiz_81:19.0
user_50,attempted,quiz_81
user_50,has_score,quiz_81:18.0
user_52,attempted,quiz_81
user_52,has_score,quiz_81:18.0
user_53,attempted,quiz_81
user_53,has_score,quiz_81:15.0
user_54,attempted,quiz_81
user_54,has_score,quiz_81:18.0
user_55,attempted,quiz_81
user_55,has_score,quiz_81:14.0
user_56,attempted,quiz_81
user_56,has_score,quiz_81:18.0
user_57,attempted,quiz_81
user_57,has_score,quiz_81:19.0
user_58,attempted,quiz_81
user_58,has_score,quiz_81:17.0
user_59,attempted,quiz_81
user_59,has_score,quiz_81:19.0
user_60,attempted,quiz_81
user_60,has_score,quiz_81:20.0
user_62,attempted,quiz_81
user_62,has_score,quiz_81:17.0
user_63,attempted,quiz_81
user_63,has_score,quiz_81:18.0
user_64,attempted,quiz_81
user_64,has_score,quiz_81:14.0
user_65,attempted,quiz_81
user_65,has_score,quiz_81:18.0
user_66,attempted,quiz_81
user_66,has_score,quiz_81:13.0
user_71,attempted,quiz_81
user_71,has_score,quiz_81:19.0
course_4,includes,module_47
module_47,has_lesson,lesson_bai-01-tong-quan-ve-cong-nghe-phan-mem
module_47,has_lesson,lesson_bai-02-phan-tich-and-dac-ta-yeu-cau-phan-mem-chuyen-sau
module_47,has_lesson,lesson_bai-03-mo-hinh-hoa-phan-mem-uml-and-phan-tich-he-thong
module_47,has_lesson,lesson_bai-04-thiet-ke-phan-mem
module_47,has_lesson,lesson_bai-05-thiet-ke-va-to-chuc-du-lieu
module_47,has_lesson,lesson_bai-06-thiet-ke-giao-dien-xu-lu-va-thuat-toan
module_47,has_lesson,lesson_bai-07-repository-design-pattern
module_47,has_lesson,lesson_bai-08-kiem-thu-chat-luong-phan-mem
module_47,has_lesson,lesson_bai-09-bao-tri-va-phat-trien-phan-mem
module_47,has_quiz,quiz_86
quiz_86,has_question,question_402
quiz_86,has_question,question_403
quiz_86,has_question,question_404
quiz_86,has_question,question_405
quiz_86,has_question,question_406
quiz_86,has_question,question_407
quiz_86,has_question,question_408
quiz_86,has_question,question_409
quiz_86,has_question,question_410
quiz_86,has_question,question_411
quiz_86,has_question,question_412
quiz_86,has_question,question_413
quiz_86,has_question,question_414
quiz_86,has_question,question_415
quiz_86,has_question,question_416
quiz_86,has_question,question_417
quiz_86,has_question,question_418
quiz_86,has_question,question_419
quiz_86,has_question,question_420
quiz_86,has_question,question_421
module_47,has_quiz,quiz_87
quiz_87,has_question,question_422
quiz_87,has_question,question_423
quiz_87,has_question,question_424
quiz_87,has_question,question_425
quiz_87,has_question,question_426
quiz_87,has_question,question_427
quiz_87,has_question,question_428
quiz_87,has_question,question_429
quiz_87,has_question,question_430
quiz_87,has_question,question_431
quiz_87,has_question,question_432
quiz_87,has_question,question_433
quiz_87,has_question,question_434
quiz_87,has_question,question_435
quiz_87,has_question,question_436
quiz_87,has_question,question_437
quiz_87,has_question,question_438
quiz_87,has_question,question_439
quiz_87,has_question,question_440
quiz_87,has_question,question_441
module_47,has_quiz,quiz_88
quiz_88,has_question,question_442
quiz_88,has_question,question_443
quiz_88,has_question,question_444
quiz_88,has_question,question_445
quiz_88,has_question,question_446
quiz_88,has_question,question_447
quiz_88,has_question,question_448
quiz_88,has_question,question_449
quiz_88,has_question,question_450
quiz_88,has_question,question_451
quiz_88,has_question,question_452
quiz_88,has_question,question_453
quiz_88,has_question,question_454
quiz_88,has_question,question_455
quiz_88,has_question,question_456
quiz_88,has_question,question_457
quiz_88,has_question,question_458
quiz_88,has_question,question_459
quiz_88,has_question,question_460
quiz_88,has_question,question_461
module_47,has_quiz,quiz_89
quiz_89,has_question,question_462
quiz_89,has_question,question_463
quiz_89,has_question,question_464
quiz_89,has_question,question_465
quiz_89,has_question,question_466
quiz_89,has_question,question_467
quiz_89,has_question,question_468
quiz_89,has_question,question_469
quiz_89,has_question,question_470
quiz_89,has_question,question_471
quiz_89,has_question,question_472
quiz_89,has_question,question_473
quiz_89,has_question,question_474
quiz_89,has_question,question_475
quiz_89,has_question,question_476
quiz_89,has_question,question_477
quiz_89,has_question,question_478
quiz_89,has_question,question_479
quiz_89,has_question,question_480
quiz_89,has_question,question_481
module_47,has_quiz,quiz_90
quiz_90,has_question,question_482
quiz_90,has_question,question_483
quiz_90,has_question,question_484
quiz_90,has_question,question_485
quiz_90,has_question,question_486
quiz_90,has_question,question_487
quiz_90,has_question,question_488
quiz_90,has_question,question_489
quiz_90,has_question,question_490
quiz_90,has_question,question_491
quiz_90,has_question,question_492
quiz_90,has_question,question_493
quiz_90,has_question,question_494
quiz_90,has_question,question_495
quiz_90,has_question,question_496
quiz_90,has_question,question_497
quiz_90,has_question,question_498
quiz_90,has_question,question_499
quiz_90,has_question,question_500
quiz_90,has_question,question_501
module_47,has_quiz,quiz_91
quiz_91,has_question,question_502
quiz_91,has_question,question_503
quiz_91,has_question,question_504
quiz_91,has_question,question_505
quiz_91,has_question,question_506
quiz_91,has_question,question_507
quiz_91,has_question,question_508
quiz_91,has_question,question_509
quiz_91,has_question,question_510
quiz_91,has_question,question_511
quiz_91,has_question,question_512
quiz_91,has_question,question_513
quiz_91,has_question,question_514
quiz_91,has_question,question_515
quiz_91,has_question,question_516
quiz_91,has_question,question_517
quiz_91,has_question,question_518
quiz_91,has_question,question_519
quiz_91,has_question,question_520
quiz_91,has_question,question_521
module_47,has_quiz,quiz_92
quiz_92,has_question,question_522
quiz_92,has_question,question_523
quiz_92,has_question,question_524
quiz_92,has_question,question_525
quiz_92,has_question,question_526
quiz_92,has_question,question_527
quiz_92,has_question,question_528
quiz_92,has_question,question_529
quiz_92,has_question,question_530
quiz_92,has_question,question_531
quiz_92,has_question,question_532
quiz_92,has_question,question_533
quiz_92,has_question,question_534
quiz_92,has_question,question_535
quiz_92,has_question,question_536
quiz_92,has_question,question_537
quiz_92,has_question,question_538
quiz_92,has_question,question_539
quiz_92,has_question,question_540
quiz_92,has_question,question_541
module_47,has_quiz,quiz_93
quiz_93,has_question,question_542
quiz_93,has_question,question_543
quiz_93,has_question,question_544
quiz_93,has_question,question_545
quiz_93,has_question,question_546
quiz_93,has_question,question_547
quiz_93,has_question,question_548
quiz_93,has_question,question_549
quiz_93,has_question,question_550
quiz_93,has_question,question_551
quiz_93,has_question,question_552
quiz_93,has_question,question_553
quiz_93,has_question,question_554
quiz_93,has_question,question_555
quiz_93,has_question,question_556
quiz_93,has_question,question_557
quiz_93,has_question,question_558
quiz_93,has_question,question_559
quiz_93,has_question,question_560
quiz_93,has_question,question_561
module_47,has_quiz,quiz_94
quiz_94,has_question,question_562
quiz_94,has_question,question_563
quiz_94,has_question,question_564
quiz_94,has_question,question_565
quiz_94,has_question,question_566
quiz_94,has_question,question_567
quiz_94,has_question,question_568
quiz_94,has_question,question_569
quiz_94,has_question,question_570
quiz_94,has_question,question_571
quiz_94,has_question,question_572
quiz_94,has_question,question_573
quiz_94,has_question,question_574
quiz_94,has_question,question_575
quiz_94,has_question,question_576
quiz_94,has_question,question_577
quiz_94,has_question,question_578
quiz_94,has_question,question_579
quiz_94,has_question,question_580
quiz_94,has_question,question_581
user_71,attempted,quiz_86
user_71,has_score,quiz_86:18.0
user_71,attempted,quiz_87
user_71,has_score,quiz_87:19.0
user_71,attempted,quiz_88
user_71,has_score,quiz_88:18.0
user_71,attempted,quiz_89
user_71,has_score,quiz_89:18.0
user_71,attempted,quiz_90
user_71,has_score,quiz_90:18.0
user_71,attempted,quiz_91
user_71,has_score,quiz_91:18.0
user_71,attempted,quiz_92
user_71,has_score,quiz_92:19.0
user_71,attempted,quiz_93
user_71,has_score,quiz_93:19.0
user_71,attempted,quiz_94
user_71,has_score,quiz_94:18.0
course_4,includes,module_48
module_48,has_lesson,lesson_bai-01-tong-quan-ve-net-framework
module_48,has_lesson,lesson_bai-02-ngon-ngu-lap-trinh-c-number-can-ban
module_48,has_lesson,lesson_bai-03-lop-doi-tuong-va-giao-dien-trong-c-number
module_48,has_lesson,lesson_bai-04-delegate-va-event
module_48,has_lesson,lesson_bai-06-windows-form
module_48,has_lesson,lesson_bai-07-windows-controls
module_48,has_lesson,lesson_bai-08-ado-dot-net-ket-noi-co-so-du-lieu
module_48,has_lesson,lesson_bai-09-data-binding-trong-windows-form
module_48,has_lesson,lesson_bai-10-entity-framework-orm
module_48,has_quiz,quiz_100
quiz_100,has_question,question_682
quiz_100,has_question,question_683
quiz_100,has_question,question_684
quiz_100,has_question,question_685
quiz_100,has_question,question_686
quiz_100,has_question,question_687
quiz_100,has_question,question_688
quiz_100,has_question,question_689
quiz_100,has_question,question_690
quiz_100,has_question,question_691
quiz_100,has_question,question_692
quiz_100,has_question,question_693
quiz_100,has_question,question_694
quiz_100,has_question,question_695
quiz_100,has_question,question_696
quiz_100,has_question,question_697
quiz_100,has_question,question_698
quiz_100,has_question,question_699
quiz_100,has_question,question_700
quiz_100,has_question,question_701
module_48,has_quiz,quiz_101
quiz_101,has_question,question_702
quiz_101,has_question,question_703
quiz_101,has_question,question_704
quiz_101,has_question,question_705
quiz_101,has_question,question_706
quiz_101,has_question,question_707
quiz_101,has_question,question_708
quiz_101,has_question,question_709
quiz_101,has_question,question_710
quiz_101,has_question,question_711
quiz_101,has_question,question_712
quiz_101,has_question,question_713
quiz_101,has_question,question_714
quiz_101,has_question,question_715
quiz_101,has_question,question_716
quiz_101,has_question,question_717
quiz_101,has_question,question_718
quiz_101,has_question,question_719
quiz_101,has_question,question_720
quiz_101,has_question,question_721
module_48,has_quiz,quiz_102
quiz_102,has_question,question_722
quiz_102,has_question,question_723
quiz_102,has_question,question_724
quiz_102,has_question,question_725
quiz_102,has_question,question_726
quiz_102,has_question,question_727
quiz_102,has_question,question_728
quiz_102,has_question,question_729
quiz_102,has_question,question_730
quiz_102,has_question,question_731
quiz_102,has_question,question_732
quiz_102,has_question,question_733
quiz_102,has_question,question_734
quiz_102,has_question,question_735
quiz_102,has_question,question_736
quiz_102,has_question,question_737
quiz_102,has_question,question_738
quiz_102,has_question,question_739
quiz_102,has_question,question_740
quiz_102,has_question,question_741
module_48,has_quiz,quiz_103
quiz_103,has_question,question_742
quiz_103,has_question,question_743
quiz_103,has_question,question_744
quiz_103,has_question,question_745
quiz_103,has_question,question_746
quiz_103,has_question,question_747
quiz_103,has_question,question_748
quiz_103,has_question,question_749
quiz_103,has_question,question_750
quiz_103,has_question,question_751
quiz_103,has_question,question_752
quiz_103,has_question,question_753
quiz_103,has_question,question_754
quiz_103,has_question,question_755
quiz_103,has_question,question_756
quiz_103,has_question,question_757
quiz_103,has_question,question_758
quiz_103,has_question,question_759
quiz_103,has_question,question_760
quiz_103,has_question,question_761
module_48,has_quiz,quiz_95
quiz_95,has_question,question_582
quiz_95,has_question,question_583
quiz_95,has_question,question_584
quiz_95,has_question,question_585
quiz_95,has_question,question_586
quiz_95,has_question,question_587
quiz_95,has_question,question_588
quiz_95,has_question,question_589
quiz_95,has_question,question_590
quiz_95,has_question,question_591
quiz_95,has_question,question_592
quiz_95,has_question,question_593
quiz_95,has_question,question_594
quiz_95,has_question,question_595
quiz_95,has_question,question_596
quiz_95,has_question,question_597
quiz_95,has_question,question_598
quiz_95,has_question,question_599
quiz_95,has_question,question_600
quiz_95,has_question,question_601
module_48,has_quiz,quiz_96
quiz_96,has_question,question_602
quiz_96,has_question,question_603
quiz_96,has_question,question_604
quiz_96,has_question,question_605
quiz_96,has_question,question_606
quiz_96,has_question,question_607
quiz_96,has_question,question_608
quiz_96,has_question,question_609
quiz_96,has_question,question_610
quiz_96,has_question,question_611
quiz_96,has_question,question_612
quiz_96,has_question,question_613
quiz_96,has_question,question_614
quiz_96,has_question,question_615
quiz_96,has_question,question_616
quiz_96,has_question,question_617
quiz_96,has_question,question_618
quiz_96,has_question,question_619
quiz_96,has_question,question_620
quiz_96,has_question,question_621
module_48,has_quiz,quiz_97
quiz_97,has_question,question_622
quiz_97,has_question,question_623
quiz_97,has_question,question_624
quiz_97,has_question,question_625
quiz_97,has_question,question_626
quiz_97,has_question,question_627
quiz_97,has_question,question_628
quiz_97,has_question,question_629
quiz_97,has_question,question_630
quiz_97,has_question,question_631
quiz_97,has_question,question_632
quiz_97,has_question,question_633
quiz_97,has_question,question_634
quiz_97,has_question,question_635
quiz_97,has_question,question_636
quiz_97,has_question,question_637
quiz_97,has_question,question_638
quiz_97,has_question,question_639
quiz_97,has_question,question_640
quiz_97,has_question,question_641
module_48,has_quiz,quiz_98
quiz_98,has_question,question_642
quiz_98,has_question,question_643
quiz_98,has_question,question_644
quiz_98,has_question,question_645
quiz_98,has_question,question_646
quiz_98,has_question,question_647
quiz_98,has_question,question_648
quiz_98,has_question,question_649
quiz_98,has_question,question_650
quiz_98,has_question,question_651
quiz_98,has_question,question_652
quiz_98,has_question,question_653
quiz_98,has_question,question_654
quiz_98,has_question,question_655
quiz_98,has_question,question_656
quiz_98,has_question,question_657
quiz_98,has_question,question_658
quiz_98,has_question,question_659
quiz_98,has_question,question_660
quiz_98,has_question,question_661
module_48,has_quiz,quiz_99
quiz_99,has_question,question_662
quiz_99,has_question,question_663
quiz_99,has_question,question_664
quiz_99,has_question,question_665
